title,movie_id,averagerating,numvotes,ordering,region,year,runtime_minutes,genres,directors,id,production_budget,domestic_gross,foreign_gross,profit,genres_numeric
Green Room,tt4062536,7.0,90773,10,LT,2015,95.0,Horror,Jeremy Saulnier,46,5000000.0,3220371.0,587132.0,-1192497.0,119
Green Room,tt4062536,7.0,90773,10,LT,2015,95.0,Music,Jeremy Saulnier,46,5000000.0,3220371.0,587132.0,-1192497.0,119
Green Room,tt4062536,7.0,90773,10,LT,2015,95.0,Thriller,Jeremy Saulnier,46,5000000.0,3220371.0,587132.0,-1192497.0,119
Griff the Invisible,tt1509803,6.1,4478,1,AU,2010,90.0,Comedy,Leon Ford,81,2900000.0,20778.0,5157.0,-2874065.0,36
Griff the Invisible,tt1509803,6.1,4478,1,AU,2010,90.0,Drama,Leon Ford,81,2900000.0,20778.0,5157.0,-2874065.0,36
Griff the Invisible,tt1509803,6.1,4478,1,AU,2010,90.0,Romance,Leon Ford,81,2900000.0,20778.0,5157.0,-2874065.0,36
Groove,tt5597162,8.4,10,1,US,2017,87.0,Drama,Ryan McDonough,41,500000.0,1115313.0,52211.0,667524.0,69
Groove,tt5597162,8.4,10,1,US,2017,87.0,Music,Ryan McDonough,41,500000.0,1115313.0,52211.0,667524.0,69
Groove,tt5597162,8.4,10,1,US,2017,87.0,Musical,Ryan McDonough,41,500000.0,1115313.0,52211.0,667524.0,69
Gunless,tt1376195,6.5,3376,1,RU,2010,89.0,Action,William Phillips,49,9900000.0,458054.0,0.0,-9441946.0,50
Gunless,tt1376195,6.5,3376,1,RU,2010,89.0,Comedy,William Phillips,49,9900000.0,458054.0,0.0,-9441946.0,50
Gunless,tt1376195,6.5,3376,1,RU,2010,89.0,Drama,William Phillips,49,9900000.0,458054.0,0.0,-9441946.0,50
H.,tt3666210,5.9,443,1,US,2014,93.0,Drama,Daniel Garcia,42,200000.0,0.0,0.0,-200000.0,120
H.,tt3666210,5.9,443,1,US,2014,93.0,Sci-Fi,Daniel Garcia,42,200000.0,0.0,0.0,-200000.0,120
H.,tt3666210,5.9,443,1,US,2014,93.0,Thriller,Daniel Garcia,42,200000.0,0.0,0.0,-200000.0,120
Hacksaw Ridge,tt2119532,8.1,366904,10,AR,2016,139.0,Biography,Mel Gibson,17,40000000.0,67209615.0,101695067.0,128904682.0,3
Hacksaw Ridge,tt2119532,8.1,366904,10,AR,2016,139.0,Drama,Mel Gibson,17,40000000.0,67209615.0,101695067.0,128904682.0,3
Hacksaw Ridge,tt2119532,8.1,366904,10,AR,2016,139.0,History,Mel Gibson,17,40000000.0,67209615.0,101695067.0,128904682.0,3
Hamlet,tt4197632,6.5,77,2,BG,2015,184.0,Drama,Sarah Frankcom,32,18000000.0,4501094.0,2628576.0,-10870330.0,5
Happiness,tt3458776,7.1,270,10,FI,2013,80.0,Documentary,Thomas Balmès,26,3000000.0,2746453.0,3000000.0,2746453.0,66
Happiness,tt3458776,7.1,270,10,FI,2013,80.0,Drama,Thomas Balmès,26,3000000.0,2746453.0,3000000.0,2746453.0,66
Happiness,tt3458776,7.1,270,10,FI,2013,80.0,Family,Thomas Balmès,26,3000000.0,2746453.0,3000000.0,2746453.0,66
Happy 40th,tt3847958,6.3,51,1,US,2015,100.0,Drama,Madoka Raine,36,35000.0,0.0,0.0,-35000.0,5
Happy Feet Two,tt1402488,5.9,38396,10,PL,2011,100.0,Adventure,Gary Eck,33,135000000.0,64006466.0,93950000.0,22956466.0,32
Happy Feet Two,tt1402488,5.9,38396,10,PL,2011,100.0,Animation,Gary Eck,33,135000000.0,64006466.0,93950000.0,22956466.0,32
Happy Feet Two,tt1402488,5.9,38396,10,PL,2011,100.0,Comedy,Gary Eck,33,135000000.0,64006466.0,93950000.0,22956466.0,32
Hardcore Henry,tt3072482,6.7,78226,10,CA,2015,96.0,Action,Ilya Naishuller,100,2000000.0,9252038.0,7935396.0,15187434.0,47
Hardcore Henry,tt3072482,6.7,78226,10,CA,2015,96.0,Adventure,Ilya Naishuller,100,2000000.0,9252038.0,7935396.0,15187434.0,47
Hardcore Henry,tt3072482,6.7,78226,10,CA,2015,96.0,Sci-Fi,Ilya Naishuller,100,2000000.0,9252038.0,7935396.0,15187434.0,47
Hawaii,tt2801746,7.3,3753,1,RS,2013,102.0,Drama,Marco Berger,38,15000000.0,34562222.0,0.0,19562222.0,13
Hawaii,tt2801746,7.3,3753,1,RS,2013,102.0,Romance,Marco Berger,38,15000000.0,34562222.0,0.0,19562222.0,13
Hayride,tt1861343,3.4,622,2,US,2012,93.0,Crime,Terron R. Parsons,13,60000.0,0.0,0.0,-60000.0,0
Hayride,tt1861343,3.4,622,2,US,2012,93.0,Drama,Terron R. Parsons,13,60000.0,0.0,0.0,-60000.0,0
Hayride,tt1861343,3.4,622,2,US,2012,93.0,Horror,Terron R. Parsons,13,60000.0,0.0,0.0,-60000.0,0
Haywire,tt1506999,5.8,78681,10,HU,2011,93.0,Action,Steven Soderbergh,83,23000000.0,18942396.0,17432304.0,13374700.0,45
Haywire,tt1506999,5.8,78681,10,HU,2011,93.0,Drama,Steven Soderbergh,83,23000000.0,18942396.0,17432304.0,13374700.0,45
Haywire,tt1506999,5.8,78681,10,HU,2011,93.0,Thriller,Steven Soderbergh,83,23000000.0,18942396.0,17432304.0,13374700.0,45
Heaven's Gate,tt3570720,6.8,5,1,GB,2013,47.0,Documentary,Nic Good,34,44000000.0,3484331.0,192.0,-40515477.0,11
Heist,tt3276924,6.1,24740,10,DE,2015,93.0,Action,Scott Mann,4,35000000.0,23483357.0,5423460.0,-6093183.0,64
Heist,tt3276924,6.1,24740,10,DE,2015,93.0,Crime,Scott Mann,4,35000000.0,23483357.0,5423460.0,-6093183.0,64
Heist,tt3276924,6.1,24740,10,DE,2015,93.0,Thriller,Scott Mann,4,35000000.0,23483357.0,5423460.0,-6093183.0,64
Hell Fest,tt1999890,5.5,8662,10,PT,2018,89.0,Horror,Gregory Plotkin,20,5500000.0,11107431.0,7011800.0,12619231.0,6
Hell or High Water,tt2582782,7.6,176469,10,BG,2016,102.0,Action,David Mackenzie,77,12000000.0,27007844.0,10576460.0,25584304.0,21
Hell or High Water,tt2582782,7.6,176469,10,BG,2016,102.0,Crime,David Mackenzie,77,12000000.0,27007844.0,10576460.0,25584304.0,21
Hell or High Water,tt2582782,7.6,176469,10,BG,2016,102.0,Drama,David Mackenzie,77,12000000.0,27007844.0,10576460.0,25584304.0,21
Henry & Me,tt1460798,6.2,132,1,US,2014,67.0,Animation,Barrett Esposito,91,5000000.0,0.0,0.0,-5000000.0,121
Henry & Me,tt1460798,6.2,132,1,US,2014,67.0,Family,Barrett Esposito,91,5000000.0,0.0,0.0,-5000000.0,121
Her,tt1798709,8.0,467232,10,PE,2013,126.0,Drama,Spike Jonze,80,23000000.0,25568251.0,22595564.0,25163815.0,41
Her,tt1798709,8.0,467232,10,PE,2013,126.0,Romance,Spike Jonze,80,23000000.0,25568251.0,22595564.0,25163815.0,41
Her,tt1798709,8.0,467232,10,PE,2013,126.0,Sci-Fi,Spike Jonze,80,23000000.0,25568251.0,22595564.0,25163815.0,41
Heroes of Dirt,tt1934172,6.7,81,1,US,2015,98.0,Action,Eric Bugbee,50,175000.0,0.0,0.0,-175000.0,122
Heroes of Dirt,tt1934172,6.7,81,1,US,2015,98.0,Drama,Eric Bugbee,50,175000.0,0.0,0.0,-175000.0,122
Heroes of Dirt,tt1934172,6.7,81,1,US,2015,98.0,Sport,Eric Bugbee,50,175000.0,0.0,0.0,-175000.0,122
Hesher,tt1403177,7.0,48483,10,JP,2010,106.0,Comedy,Spencer Susser,54,7000000.0,382946.0,0.0,-6617054.0,18
Hesher,tt1403177,7.0,48483,10,JP,2010,106.0,Crime,Spencer Susser,54,7000000.0,382946.0,0.0,-6617054.0,18
Hesher,tt1403177,7.0,48483,10,JP,2010,106.0,Drama,Spencer Susser,54,7000000.0,382946.0,0.0,-6617054.0,18
Hidden Figures,tt4846340,7.8,171131,10,AR,2016,127.0,Biography,Theodore Melfi,64,25000000.0,169607287.0,62164429.0,206771716.0,3
Hidden Figures,tt4846340,7.8,171131,10,AR,2016,127.0,Drama,Theodore Melfi,64,25000000.0,169607287.0,62164429.0,206771716.0,3
Hidden Figures,tt4846340,7.8,171131,10,AR,2016,127.0,History,Theodore Melfi,64,25000000.0,169607287.0,62164429.0,206771716.0,3
Hide and Seek,tt5457656,5.9,178,1,PK,2017,118.0,Comedy,Mohsin Ali,96,25000000.0,51100486.0,72596255.0,98696741.0,115
Hide and Seek,tt5457656,5.9,178,1,PK,2017,118.0,Crime,Mohsin Ali,96,25000000.0,51100486.0,72596255.0,98696741.0,115
Higher Ground,tt1562568,6.3,2869,10,SI,2011,109.0,Drama,Vera Farmiga,25,1800000.0,841056.0,1637.0,-957307.0,5
Higher Power,tt2924392,5.3,2152,1,RS,2018,93.0,Action,Matthew Charles Santoro,67,500000.0,528.0,0.0,-499472.0,114
Higher Power,tt2924392,5.3,2152,1,RS,2018,93.0,Sci-Fi,Matthew Charles Santoro,67,500000.0,528.0,0.0,-499472.0,114
Higher Power,tt2924392,5.3,2152,1,RS,2018,93.0,Thriller,Matthew Charles Santoro,67,500000.0,528.0,0.0,-499472.0,114
Hitch,tt2477178,7.4,8,1,FR,2012,70.0,Drama,Sébastien Grall,85,55000000.0,177784257.0,189000000.0,311784257.0,5
Hitman,tt6625996,4.9,12,1,BD,2014,147.0,Action,Wajed Ali Sumon,44,24000000.0,39687694.0,59447877.0,75135571.0,62
Hitman: Agent 47,tt2679042,5.7,80510,10,TR,2015,96.0,Action,Aleksander Bach,8,35000000.0,22467450.0,59715353.0,47182803.0,123
Hitman: Agent 47,tt2679042,5.7,80510,10,TR,2015,96.0,Adventure,Aleksander Bach,8,35000000.0,22467450.0,59715353.0,47182803.0,123
Hitman: Agent 47,tt2679042,5.7,80510,10,TR,2015,96.0,Crime,Aleksander Bach,8,35000000.0,22467450.0,59715353.0,47182803.0,123
Hits,tt3145220,5.8,1706,1,RU,2014,96.0,Comedy,David Cross,88,1000000.0,15156.0,0.0,-984844.0,20
Hits,tt3145220,5.8,1706,1,RU,2014,96.0,Drama,David Cross,88,1000000.0,15156.0,0.0,-984844.0,20
Hobo with a Shotgun,tt1640459,6.1,41633,10,RS,2011,86.0,Action,Jason Eisener,33,3000000.0,703372.0,131581.0,-2165047.0,106
Hobo with a Shotgun,tt1640459,6.1,41633,10,RS,2011,86.0,Comedy,Jason Eisener,33,3000000.0,703372.0,131581.0,-2165047.0,106
Hobo with a Shotgun,tt1640459,6.1,41633,10,RS,2011,86.0,Horror,Jason Eisener,33,3000000.0,703372.0,131581.0,-2165047.0,106
Holy Motors,tt2076220,7.1,36874,10,IL,2012,115.0,Drama,Leos Carax,25,4000000.0,641054.0,3589372.0,230426.0,37
Holy Motors,tt2076220,7.1,36874,10,IL,2012,115.0,Fantasy,Leos Carax,25,4000000.0,641054.0,3589372.0,230426.0,37
Home,tt4047846,7.2,811,1,BE,2016,103.0,Drama,Fien Troch,44,130000000.0,177397510.0,208600386.0,255997896.0,5
Home Again,tt5719700,5.8,22614,10,HU,2017,97.0,Comedy,Hallie Meyers-Shyer,57,15000000.0,27020284.0,10316590.0,22336874.0,36
Home Again,tt5719700,5.8,22614,10,HU,2017,97.0,Drama,Hallie Meyers-Shyer,57,15000000.0,27020284.0,10316590.0,22336874.0,36
Home Again,tt5719700,5.8,22614,10,HU,2017,97.0,Romance,Hallie Meyers-Shyer,57,15000000.0,27020284.0,10316590.0,22336874.0,36
Home Run,tt1669617,4.2,66,1,TW,2010,82.0,Drama,Chia-Chien Chen,66,1200000.0,2859955.0,0.0,1659955.0,7
Home Run,tt1669617,4.2,66,1,TW,2010,82.0,Family,Chia-Chien Chen,66,1200000.0,2859955.0,0.0,1659955.0,7
Home Run,tt1669617,4.2,66,1,TW,2010,82.0,Sport,Chia-Chien Chen,66,1200000.0,2859955.0,0.0,1659955.0,7
Homefront,tt2312718,6.5,98549,10,FR,2013,100.0,Action,Gary Fleder,29,22000000.0,20158492.0,31536870.0,29695362.0,14
Homefront,tt2312718,6.5,98549,10,FR,2013,100.0,Thriller,Gary Fleder,29,22000000.0,20158492.0,31536870.0,29695362.0,14
Honey,tt2357461,6.8,1704,10,IT,2013,96.0,Drama,Valeria Golino,92,18000000.0,30272254.0,32374509.0,44646763.0,5
Hop,tt1411704,5.4,28893,10,US,2011,95.0,Adventure,Tim Hill,27,63000000.0,108085305.0,80572288.0,125657593.0,32
Hop,tt1411704,5.4,28893,10,US,2011,95.0,Animation,Tim Hill,27,63000000.0,108085305.0,80572288.0,125657593.0,32
Hop,tt1411704,5.4,28893,10,US,2011,95.0,Comedy,Tim Hill,27,63000000.0,108085305.0,80572288.0,125657593.0,32
Hope Springs,tt1535438,6.3,38667,10,HU,2012,100.0,Comedy,David Frankel,75,30000000.0,63536011.0,69549284.0,103085295.0,36
Hope Springs,tt1535438,6.3,38667,10,HU,2012,100.0,Drama,David Frankel,75,30000000.0,63536011.0,69549284.0,103085295.0,36
Hope Springs,tt1535438,6.3,38667,10,HU,2012,100.0,Romance,David Frankel,75,30000000.0,63536011.0,69549284.0,103085295.0,36
Horrible Bosses 2,tt2170439,6.3,144442,10,GR,2014,108.0,Comedy,Sean Anders,31,40000000.0,54445357.0,51500000.0,65945357.0,115
Horrible Bosses 2,tt2170439,6.3,144442,10,GR,2014,108.0,Crime,Sean Anders,31,40000000.0,54445357.0,51500000.0,65945357.0,115
Hostage,tt3212738,6.3,101,2,SK,2014,97.0,Comedy,Juraj Nvota,63,75000000.0,34636443.0,43000000.0,2636443.0,100
Hostage,tt3212738,6.3,101,2,SK,2014,97.0,Drama,Juraj Nvota,63,75000000.0,34636443.0,43000000.0,2636443.0,100
Hostage,tt3212738,6.3,101,2,SK,2014,97.0,History,Juraj Nvota,63,75000000.0,34636443.0,43000000.0,2636443.0,100
Hostel,tt1825801,5.1,513,1,IN,2011,111.0,Action,Manish Gupta,7,4800000.0,47326473.0,34914637.0,77441110.0,21
Hostel,tt1825801,5.1,513,1,IN,2011,111.0,Crime,Manish Gupta,7,4800000.0,47326473.0,34914637.0,77441110.0,21
